inspection_id,inspection_date,supplier_id,component_id,process,characteristic,nominal,lsl,usl,unit,measured_value,in_spec,defect_flag,defect_category,severity,detection_method,batch_id
INS-00174,2026-01-20,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0027,1,0,,,Goods-in inspection,B-104-004-W03
INS-00180,2026-01-20,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.991,1,0,,,Goods-in inspection,B-104-001-W03
INS-00185,2026-01-20,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0074,1,0,,,Goods-in inspection,B-105-005-W03
INS-00186,2026-01-20,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0026,1,0,,,Goods-in inspection,B-105-005-W03
INS-00194,2026-01-20,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0089,1,0,,,Goods-in inspection,B-106-004-W03
INS-00201,2026-01-20,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0222,1,0,,,Goods-in inspection,B-106-003-W03
INS-00143,2026-01-21,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9976,1,0,,,Goods-in inspection,B-101-001-W03
INS-00144,2026-01-21,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9993,1,0,,,Goods-in inspection,B-101-001-W03
INS-00145,2026-01-21,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9964,1,0,,,Goods-in inspection,B-101-001-W03
INS-00158,2026-01-21,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0115,1,0,,,Goods-in inspection,B-102-003-W03
INS-00159,2026-01-21,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0001,1,0,,,Goods-in inspection,B-102-003-W03
INS-00167,2026-01-21,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9955,1,0,,,Goods-in inspection,B-103-002-W03
INS-00175,2026-01-21,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0089,1,0,,,Goods-in inspection,B-104-004-W03
INS-00181,2026-01-21,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0041,1,0,,,Goods-in inspection,B-104-001-W03
INS-00187,2026-01-21,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9975,1,0,,,Goods-in inspection,B-105-005-W03
INS-00188,2026-01-21,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9984,1,0,,,Goods-in inspection,B-105-005-W03
INS-00195,2026-01-21,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0042,1,0,,,Goods-in inspection,B-106-004-W03
INS-00196,2026-01-21,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0113,1,0,,,Goods-in inspection,B-106-004-W03
INS-00202,2026-01-21,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0088,1,0,,,Goods-in inspection,B-106-003-W03
INS-00146,2026-01-22,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0014,1,0,,,Goods-in inspection,B-101-001-W03
INS-00147,2026-01-22,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9965,1,0,,,Goods-in inspection,B-101-001-W03
INS-00148,2026-01-22,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0043,1,0,,,Goods-in inspection,B-101-001-W03
INS-00153,2026-01-22,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.998,1,0,,,Goods-in inspection,B-101-002-W03
INS-00160,2026-01-22,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0172,1,0,,,Goods-in inspection,B-102-003-W03
INS-00161,2026-01-22,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9711,1,0,,,Goods-in inspection,B-102-003-W03
INS-00168,2026-01-22,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0084,1,0,,,Goods-in inspection,B-103-002-W03
INS-00169,2026-01-22,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9965,1,0,,,Goods-in inspection,B-103-002-W03
INS-00176,2026-01-22,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9855,1,0,,,Goods-in inspection,B-104-004-W03
INS-00177,2026-01-22,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0005,1,0,,,Goods-in inspection,B-104-004-W03
INS-00182,2026-01-22,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9989,1,0,,,Goods-in inspection,B-104-001-W03
INS-00189,2026-01-22,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0089,1,0,,,Goods-in inspection,B-105-005-W03
INS-00190,2026-01-22,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.006,1,0,,,Goods-in inspection,B-105-005-W03
INS-00197,2026-01-22,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0199,1,0,,,Goods-in inspection,B-106-004-W03
INS-00203,2026-01-22,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.984,1,0,,,Goods-in inspection,B-106-003-W03
INS-00149,2026-01-23,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9972,1,0,,,Goods-in inspection,B-101-001-W03
INS-00150,2026-01-23,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0018,1,0,,,Goods-in inspection,B-101-001-W03
INS-00162,2026-01-23,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9891,1,0,,,Goods-in inspection,B-102-003-W03
INS-00170,2026-01-23,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9905,1,0,,,Goods-in inspection,B-103-002-W03
INS-00178,2026-01-23,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9961,1,0,,,Goods-in inspection,B-104-004-W03
INS-00191,2026-01-23,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0027,1,0,,,Goods-in inspection,B-105-005-W03
INS-00198,2026-01-23,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9928,1,0,,,Goods-in inspection,B-106-004-W03
INS-00204,2026-01-23,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9934,1,0,,,Goods-in inspection,B-106-003-W03
INS-00205,2026-01-26,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0007,1,0,,,Goods-in inspection,B-101-001-W04
INS-00206,2026-01-26,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9997,1,0,,,Goods-in inspection,B-101-001-W04
INS-00207,2026-01-26,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9962,1,0,,,Goods-in inspection,B-101-001-W04
INS-00219,2026-01-26,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9961,1,0,,,Goods-in inspection,B-101-002-W04
INS-00222,2026-01-26,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9994,1,0,,,Goods-in inspection,B-102-003-W04
INS-00223,2026-01-26,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.991,1,0,,,Goods-in inspection,B-102-003-W04
INS-00231,2026-01-26,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0074,1,0,,,Goods-in inspection,B-103-002-W04
INS-00232,2026-01-26,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0021,1,0,,,Goods-in inspection,B-103-002-W04
INS-00239,2026-01-26,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0019,1,0,,,Goods-in inspection,B-104-004-W04
INS-00240,2026-01-26,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0054,1,0,,,Goods-in inspection,B-104-004-W04
INS-00247,2026-01-26,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9929,1,0,,,Goods-in inspection,B-104-001-W04
INS-00251,2026-01-26,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9913,1,0,,,Goods-in inspection,B-105-005-W04
INS-00252,2026-01-26,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.993,1,0,,,Goods-in inspection,B-105-005-W04
INS-00260,2026-01-26,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0076,1,0,,,Goods-in inspection,B-106-004-W04
INS-00261,2026-01-26,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0014,1,0,,,Goods-in inspection,B-106-004-W04
INS-00267,2026-01-26,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9978,1,0,,,Goods-in inspection,B-106-003-W04
INS-00268,2026-01-26,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0078,1,0,,,Goods-in inspection,B-106-003-W04
INS-00208,2026-01-27,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0059,1,0,,,Goods-in inspection,B-101-001-W04
INS-00209,2026-01-27,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9976,1,0,,,Goods-in inspection,B-101-001-W04
INS-00210,2026-01-27,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9998,1,0,,,Goods-in inspection,B-101-001-W04
INS-00220,2026-01-27,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9944,1,0,,,Goods-in inspection,B-101-002-W04
INS-00224,2026-01-27,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0079,1,0,,,Goods-in inspection,B-102-003-W04
INS-00225,2026-01-27,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9835,1,0,,,Goods-in inspection,B-102-003-W04
INS-00233,2026-01-27,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9997,1,0,,,Goods-in inspection,B-103-002-W04
INS-00234,2026-01-27,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9917,1,0,,,Goods-in inspection,B-103-002-W04
INS-00241,2026-01-27,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9994,1,0,,,Goods-in inspection,B-104-004-W04
INS-00242,2026-01-27,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0008,1,0,,,Goods-in inspection,B-104-004-W04
INS-00248,2026-01-27,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0052,1,0,,,Goods-in inspection,B-104-001-W04
INS-00253,2026-01-27,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.996,1,0,,,Goods-in inspection,B-105-005-W04
INS-00254,2026-01-27,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9965,1,0,,,Goods-in inspection,B-105-005-W04
INS-00262,2026-01-27,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0092,1,0,,,Goods-in inspection,B-106-004-W04
INS-00269,2026-01-27,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9851,1,0,,,Goods-in inspection,B-106-003-W04
INS-00211,2026-01-28,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.009,1,0,,,Goods-in inspection,B-101-001-W04
INS-00212,2026-01-28,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9962,1,0,,,Goods-in inspection,B-101-001-W04
INS-00213,2026-01-28,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9997,1,0,,,Goods-in inspection,B-101-001-W04
INS-00226,2026-01-28,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.007,1,0,,,Goods-in inspection,B-102-003-W04
INS-00227,2026-01-28,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9886,1,0,,,Goods-in inspection,B-102-003-W04
INS-00235,2026-01-28,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9974,1,0,,,Goods-in inspection,B-103-002-W04
INS-00243,2026-01-28,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0062,1,0,,,Goods-in inspection,B-104-004-W04
INS-00249,2026-01-28,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0015,1,0,,,Goods-in inspection,B-104-001-W04
INS-00255,2026-01-28,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9994,1,0,,,Goods-in inspection,B-105-005-W04
INS-00256,2026-01-28,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0012,1,0,,,Goods-in inspection,B-105-005-W04
INS-00263,2026-01-28,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0014,1,0,,,Goods-in inspection,B-106-004-W04
INS-00264,2026-01-28,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0056,1,0,,,Goods-in inspection,B-106-004-W04
INS-00270,2026-01-28,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0108,1,0,,,Goods-in inspection,B-106-003-W04
INS-00214,2026-01-29,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0013,1,0,,,Goods-in inspection,B-101-001-W04
INS-00215,2026-01-29,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9944,1,0,,,Goods-in inspection,B-101-001-W04
INS-00216,2026-01-29,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0052,1,0,,,Goods-in inspection,B-101-001-W04
INS-00221,2026-01-29,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0029,1,0,,,Goods-in inspection,B-101-002-W04
INS-00228,2026-01-29,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0099,1,0,,,Goods-in inspection,B-102-003-W04
INS-00229,2026-01-29,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0291,1,0,,,Goods-in inspection,B-102-003-W04
INS-00236,2026-01-29,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9927,1,0,,,Goods-in inspection,B-103-002-W04
INS-00237,2026-01-29,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0006,1,0,,,Goods-in inspection,B-103-002-W04
INS-00244,2026-01-29,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.005,1,0,,,Goods-in inspection,B-104-004-W04
INS-00245,2026-01-29,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0022,1,0,,,Goods-in inspection,B-104-004-W04
INS-00250,2026-01-29,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0055,1,0,,,Goods-in inspection,B-104-001-W04
INS-00257,2026-01-29,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9995,1,0,,,Goods-in inspection,B-105-005-W04
INS-00258,2026-01-29,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9999,1,0,,,Goods-in inspection,B-105-005-W04
INS-00265,2026-01-29,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0133,1,0,,,Goods-in inspection,B-106-004-W04
INS-00271,2026-01-29,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9919,1,0,,,Goods-in inspection,B-106-003-W04
INS-00217,2026-01-30,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0012,1,0,,,Goods-in inspection,B-101-001-W04
INS-00218,2026-01-30,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.006,1,0,,,Goods-in inspection,B-101-001-W04
INS-00230,2026-01-30,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9862,1,0,,,Goods-in inspection,B-102-003-W04
INS-00238,2026-01-30,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9953,1,0,,,Goods-in inspection,B-103-002-W04
INS-00246,2026-01-30,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0007,1,0,,,Goods-in inspection,B-104-004-W04
INS-00259,2026-01-30,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9976,1,0,,,Goods-in inspection,B-105-005-W04
INS-00266,2026-01-30,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0003,1,0,,,Goods-in inspection,B-106-004-W04
INS-00272,2026-01-30,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0064,1,0,,,Goods-in inspection,B-106-003-W04
INS-00273,2026-02-02,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9986,1,0,,,Goods-in inspection,B-101-001-W05
INS-00274,2026-02-02,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0045,1,0,,,Goods-in inspection,B-101-001-W05
INS-00275,2026-02-02,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0037,1,0,,,Goods-in inspection,B-101-001-W05
INS-00287,2026-02-02,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0037,1,0,,,Goods-in inspection,B-101-002-W05
INS-00290,2026-02-02,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0017,1,0,,,Goods-in inspection,B-102-003-W05
INS-00291,2026-02-02,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0157,1,1,Material issue,Critical,Final inspection,B-102-003-W05
INS-00299,2026-02-02,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0029,1,0,,,Goods-in inspection,B-103-002-W05
INS-00300,2026-02-02,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0022,1,0,,,Goods-in inspection,B-103-002-W05
INS-00307,2026-02-02,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9991,1,0,,,Goods-in inspection,B-104-004-W05
INS-00308,2026-02-02,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9829,1,0,,,Goods-in inspection,B-104-004-W05
INS-00315,2026-02-02,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0034,1,0,,,Goods-in inspection,B-104-001-W05
INS-00319,2026-02-02,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9983,1,0,,,Goods-in inspection,B-105-005-W05
INS-00320,2026-02-02,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9994,1,0,,,Goods-in inspection,B-105-005-W05
INS-00328,2026-02-02,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0247,1,0,,,Goods-in inspection,B-106-004-W05
INS-00329,2026-02-02,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0,1,0,,,Goods-in inspection,B-106-004-W05
INS-00335,2026-02-02,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0169,1,0,,,Goods-in inspection,B-106-003-W05
INS-00336,2026-02-02,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0094,1,0,,,Goods-in inspection,B-106-003-W05
INS-00276,2026-02-03,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9993,1,0,,,Goods-in inspection,B-101-001-W05
INS-00277,2026-02-03,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0005,1,0,,,Goods-in inspection,B-101-001-W05
INS-00278,2026-02-03,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0019,1,0,,,Goods-in inspection,B-101-001-W05
INS-00288,2026-02-03,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0024,1,0,,,Goods-in inspection,B-101-002-W05
INS-00292,2026-02-03,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0022,1,0,,,Goods-in inspection,B-102-003-W05
INS-00293,2026-02-03,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9884,1,0,,,Goods-in inspection,B-102-003-W05
INS-00301,2026-02-03,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9892,1,0,,,Goods-in inspection,B-103-002-W05
INS-00302,2026-02-03,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0071,1,0,,,Goods-in inspection,B-103-002-W05
INS-00309,2026-02-03,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9989,1,0,,,Goods-in inspection,B-104-004-W05
INS-00310,2026-02-03,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0126,1,1,Positional tolerance,Minor,CMM inspection,B-104-004-W05
INS-00316,2026-02-03,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0067,1,0,,,Goods-in inspection,B-104-001-W05
INS-00321,2026-02-03,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0087,1,0,,,Goods-in inspection,B-105-005-W05
INS-00322,2026-02-03,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0038,1,0,,,Goods-in inspection,B-105-005-W05
INS-00330,2026-02-03,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0056,1,0,,,Goods-in inspection,B-106-004-W05
INS-00337,2026-02-03,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0121,1,0,,,Goods-in inspection,B-106-003-W05
INS-00279,2026-02-04,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9947,1,0,,,Goods-in inspection,B-101-001-W05
INS-00280,2026-02-04,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9971,1,0,,,Goods-in inspection,B-101-001-W05
INS-00281,2026-02-04,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9987,1,0,,,Goods-in inspection,B-101-001-W05
INS-00294,2026-02-04,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9847,1,0,,,Goods-in inspection,B-102-003-W05
INS-00295,2026-02-04,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0028,1,0,,,Goods-in inspection,B-102-003-W05
INS-00303,2026-02-04,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.99,1,0,,,Goods-in inspection,B-103-002-W05
INS-00311,2026-02-04,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9982,1,0,,,Goods-in inspection,B-104-004-W05
INS-00317,2026-02-04,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9996,1,0,,,Goods-in inspection,B-104-001-W05
INS-00323,2026-02-04,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9987,1,0,,,Goods-in inspection,B-105-005-W05
INS-00324,2026-02-04,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9968,1,0,,,Goods-in inspection,B-105-005-W05
INS-00331,2026-02-04,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0013,1,0,,,Goods-in inspection,B-106-004-W05
INS-00332,2026-02-04,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9967,1,0,,,Goods-in inspection,B-106-004-W05
INS-00338,2026-02-04,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0246,1,0,,,Goods-in inspection,B-106-003-W05
INS-00282,2026-02-05,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0058,1,0,,,Goods-in inspection,B-101-001-W05
INS-00283,2026-02-05,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9943,1,0,,,Goods-in inspection,B-101-001-W05
INS-00284,2026-02-05,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0036,1,0,,,Goods-in inspection,B-101-001-W05
INS-00289,2026-02-05,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0078,1,0,,,Goods-in inspection,B-101-002-W05
INS-00296,2026-02-05,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9933,1,0,,,Goods-in inspection,B-102-003-W05
INS-00297,2026-02-05,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9627,1,0,,,Goods-in inspection,B-102-003-W05
INS-00304,2026-02-05,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9956,1,0,,,Goods-in inspection,B-103-002-W05
INS-00305,2026-02-05,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0046,1,0,,,Goods-in inspection,B-103-002-W05
